"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Cubs",19,21.1,0.367,0.163,2.11,0.308,0.821,0.386,0.25,0.364,0.313,92.4,1.55,5.06,5.39,3.79,3.77,-0.2,0.313,0.561,0.127,0.37,0.182,0.455,2020-08-25
"Astros",21,23.1,0.25,0.13,1.54,0.333,0.659,0.4,0.292,0.308,0.2,88.9,1.67,6.17,4.91,4.33,4.46,0,0.31,0.565,0.12,0.425,0.09,0.373,2020-08-25
"Marlins",28,27.2,0.172,0.141,0.98,0.28,0.607,0.471,0.282,0.247,0.143,87.6,1.59,6.18,5.29,5.34,5.39,-0.1,0.268,0.57,0.067,0.364,0.059,0.365,2020-08-25
"Rockies",21,21.2,0.158,0.095,2.49,0.313,0.688,0.377,0.174,0.449,0.194,92.8,1.62,6.23,6.79,5.95,5.23,0,0.283,0.589,0.116,0.464,0.129,0.471,2020-08-25
"Phillies",23,23,0.242,0.117,0.78,0.453,0.572,0.447,0.303,0.25,0.105,88.4,2.17,6.26,3.63,4.09,4.27,0.4,0.342,0.558,0.129,0.384,0.104,0.442,2020-08-25
"Yankees",8,11.1,0.208,0.083,1.59,0.258,0.492,0.485,0.273,0.242,0.25,87.3,1.24,6.35,5.04,4.11,4.11,-0.2,0.342,0.792,0.122,0.413,0.03,0.364,2020-08-25
"Tigers",28,36.2,0.217,0.075,1.72,0.311,0.642,0.5,0.2,0.3,0.212,89.9,1.39,6.38,5.07,4.33,3.97,0.2,0.313,0.584,0.102,0.429,0.055,0.4,2020-08-25
"Brewers",22,23,0.268,0.107,1.96,0.381,0.528,0.438,0.219,0.344,0.227,87,1.78,8.22,5.23,4.25,3.96,0.1,0.333,0.509,0.121,0.347,0.088,0.279,2020-08-25
"Red Sox",23,25,0.282,0.085,2.88,0.354,0.584,0.304,0.304,0.391,0.296,85.2,1.64,8.28,6.03,3.95,3.61,0.2,0.359,0.667,0.132,0.397,0.123,0.288,2020-08-25
"Athletics",22,24,0.223,0.085,0,0.203,0.955,0.375,0.188,0.438,0,88.1,0.88,0.38,2.57,4.82,4.27,0.6,0.311,0.628,0.135,0.425,0.016,0.297,2020-08-26
"Giants",23,19.2,0.241,0.133,0,0.255,0.88,0.431,0.196,0.373,0,88,1.22,0.46,2.99,4.85,4.62,0.4,0.32,0.602,0.094,0.415,0.039,0.373,2020-08-26
"White Sox",11,15.1,0.228,0.088,0,0.231,0.857,0.538,0.256,0.205,0,86.8,0.91,1.17,2.47,3.48,3.78,0.3,0.383,0.632,0.13,0.404,0.026,0.359,2020-08-26
"Mariners",19,20,0.215,0.076,0.9,0.185,0.987,0.429,0.161,0.411,0.087,87.6,0.9,1.35,3.69,4.61,4.2,0.2,0.299,0.582,0.126,0.396,0.089,0.357,2020-08-26
"Indians",19,23.1,0.286,0.066,0.77,0.298,0.856,0.407,0.169,0.424,0.08,86.2,1.07,2.31,2.85,3.8,3.32,0.5,0.364,0.637,0.154,0.446,0.034,0.254,2020-08-26
"Braves",13,15,0.215,0.108,0.6,0.25,0.816,0.41,0.154,0.436,0.059,87.8,1.2,2.4,4.19,5.51,4.62,0.1,0.274,0.523,0.091,0.368,0.098,0.341,2020-08-26
"Reds",19,21.1,0.31,0.107,0.42,0.213,0.765,0.362,0.106,0.532,0.04,84.5,0.94,2.53,2.77,4.42,3.61,0.4,0.307,0.655,0.158,0.394,0.042,0.292,2020-08-26
"Cardinals",24,27,0.188,0.152,1,0.174,0.738,0.458,0.139,0.403,0.103,89.7,1.19,2.67,5.19,5.82,5.56,0,0.252,0.536,0.083,0.425,0.056,0.375,2020-08-26
"Rays",29,30,0.168,0.12,0.9,0.233,0.74,0.437,0.253,0.31,0.111,86.4,1.27,3,4.59,5.03,5.25,0.1,0.33,0.608,0.113,0.435,0.056,0.348,2020-08-26
"Padres",25,28.1,0.272,0.061,0.64,0.257,0.709,0.423,0.254,0.324,0.087,83.9,0.95,3.18,3.09,3.73,3.35,0.5,0.295,0.728,0.109,0.436,0.042,0.25,2020-08-26
"Blue Jays",31,38,0.232,0.134,0,0.297,0.691,0.357,0.194,0.449,0,89.8,1.37,3.32,3.17,5.4,4.82,0.9,0.274,0.573,0.118,0.387,0.04,0.327,2020-08-26
"Royals",29,29.1,0.229,0.168,1.23,0.257,0.876,0.411,0.247,0.342,0.16,90.7,1.5,3.38,5.68,5.55,5.31,-0.3,0.261,0.55,0.117,0.383,0.068,0.432,2020-08-26
"Dodgers",25,27,0.243,0.047,1.67,0.186,0.588,0.569,0.139,0.292,0.238,86.5,0.85,3.67,4.34,3.43,3.25,0.1,0.391,0.617,0.14,0.438,0.067,0.28,2020-08-26
"Rangers",20,25.1,0.315,0.135,1.42,0.232,0.657,0.368,0.228,0.404,0.174,90.4,1.26,3.91,4.38,4.07,3.87,-0.1,0.253,0.685,0.119,0.398,0.15,0.467,2020-08-26
"Pirates",24,27,0.237,0.153,1.33,0.2,0.741,0.478,0.116,0.406,0.143,88.1,1.3,4,5.38,5.45,4.96,-0.2,0.255,0.483,0.133,0.359,0.101,0.406,2020-08-26
"Angels",25,34.2,0.228,0.11,0.52,0.228,0.628,0.419,0.194,0.387,0.056,88.2,1.13,4.15,3.6,4.85,4.48,0.4,0.278,0.607,0.109,0.407,0.053,0.33,2020-08-26
"Red Sox",21,25.2,0.309,0.091,1.75,0.311,0.778,0.355,0.258,0.387,0.208,85.1,1.32,4.21,4.24,3.51,3.36,0.4,0.359,0.673,0.133,0.387,0.091,0.258,2020-08-26
"Orioles",22,30.1,0.198,0.122,0.89,0.247,0.679,0.443,0.216,0.341,0.1,88.7,1.32,4.45,4.44,5.07,4.94,0.2,0.3,0.588,0.099,0.389,0.068,0.307,2020-08-26
"Twins",25,32.1,0.241,0.09,1.67,0.322,0.822,0.359,0.304,0.337,0.194,89.2,1.45,4.45,5.02,4.45,4.06,0.2,0.292,0.614,0.117,0.428,0.108,0.398,2020-08-26
"Marlins",27,28,0.146,0.114,0.64,0.267,0.663,0.511,0.261,0.227,0.1,87.6,1.39,4.5,4.66,5.1,5.15,0.1,0.271,0.626,0.064,0.381,0.045,0.364,2020-08-26
"Cubs",21,25,0.333,0.126,2.16,0.321,0.777,0.39,0.237,0.373,0.273,92.1,1.48,5.4,5.15,3.73,3.56,-0.2,0.312,0.577,0.131,0.383,0.153,0.492,2020-08-26
"Mets",8,10,0.205,0.136,0,0.222,0.571,0.63,0.111,0.259,0,85.1,1.2,5.4,3.79,5.14,4.74,0.4,0.303,0.568,0.115,0.35,0,0.333,2020-08-26
"Tigers",28,34,0.247,0.062,2.12,0.3,0.726,0.469,0.214,0.316,0.258,89.9,1.29,5.56,5.19,3.89,3.56,0.2,0.318,0.63,0.102,0.428,0.061,0.398,2020-08-26
"Diamondbacks",22,23.1,0.179,0.179,0.77,0.313,0.718,0.362,0.188,0.449,0.065,87.8,1.84,5.79,5.55,7,6.18,-0.2,0.281,0.5,0.096,0.412,0.072,0.319,2020-08-26
"Nationals",20,18.2,0.242,0.11,0.48,0.379,0.665,0.362,0.259,0.379,0.045,88.6,1.77,5.79,3.14,4.71,4.33,0.5,0.338,0.571,0.152,0.472,0.051,0.39,2020-08-26
"Phillies",24,22,0.219,0.105,1.23,0.432,0.561,0.461,0.303,0.237,0.167,89.5,2.14,6.14,4.33,4.13,4.32,0.2,0.316,0.561,0.118,0.393,0.104,0.481,2020-08-26
"Rockies",22,23.1,0.173,0.106,2.31,0.313,0.759,0.425,0.192,0.384,0.214,92.4,1.63,6.17,6.66,5.63,5.07,-0.2,0.268,0.596,0.109,0.45,0.123,0.479,2020-08-26
"Astros",27,28,0.221,0.14,1.61,0.354,0.63,0.419,0.267,0.314,0.185,87.9,1.89,7.71,5.41,4.94,4.94,-0.2,0.267,0.559,0.102,0.432,0.069,0.356,2020-08-26
"Brewers",18,19.2,0.305,0.084,2.29,0.404,0.5,0.426,0.222,0.352,0.263,89.4,1.73,8.69,4.92,3.48,3.29,0.2,0.345,0.484,0.146,0.344,0.123,0.368,2020-08-26
"Yankees",6,6.1,0.156,0.094,2.84,0.333,0.392,0.391,0.304,0.304,0.286,85.7,1.89,11.37,7.61,5.64,5.08,-0.2,0.343,0.844,0.109,0.412,0.043,0.348,2020-08-26
"Athletics",22,24.1,0.245,0.096,0,0.18,1,0.377,0.18,0.443,0,87.3,0.82,0,2.53,4.67,4.14,0.7,0.303,0.66,0.141,0.431,0.016,0.295,2020-08-27
"Giants",19,16.1,0.217,0.13,0,0.25,0.857,0.432,0.205,0.364,0,87.5,1.22,0.55,3.19,5.08,4.86,0.3,0.327,0.58,0.084,0.402,0.045,0.386,2020-08-27
"Mariners",17,18,0.206,0.059,1,0.146,1,0.42,0.16,0.42,0.095,86.6,0.72,1,3.75,4.55,4.13,0.2,0.286,0.588,0.12,0.41,0.1,0.32,2020-08-27
"White Sox",10,13.2,0.222,0.074,0.66,0.27,0.882,0.526,0.263,0.211,0.125,87.1,1.1,1.98,3.26,3.44,3.69,0.1,0.351,0.611,0.142,0.385,0.053,0.421,2020-08-27
"Braves",15,17,0.192,0.096,0.53,0.25,0.833,0.447,0.149,0.404,0.053,89.1,1.18,2.12,4.07,5.46,4.71,0.1,0.272,0.548,0.087,0.378,0.122,0.388,2020-08-27
"Indians",22,26.1,0.267,0.059,0.68,0.288,0.826,0.368,0.162,0.471,0.063,86,1.03,2.39,2.81,4.17,3.51,0.6,0.364,0.644,0.157,0.463,0.044,0.25,2020-08-27
"Dodgers",21,20.2,0.278,0.025,1.31,0.192,0.556,0.538,0.154,0.308,0.188,87.2,0.73,2.61,3.24,2.85,2.76,0.4,0.409,0.646,0.159,0.452,0.055,0.255,2020-08-27
"Cardinals",19,22.2,0.156,0.156,1.19,0.177,0.736,0.406,0.109,0.484,0.097,88.9,1.28,2.78,5.71,6.62,6.12,-0.3,0.238,0.51,0.078,0.425,0.062,0.323,2020-08-27
"Rays",28,31.1,0.165,0.102,0.86,0.222,0.692,0.44,0.264,0.297,0.111,85.9,1.15,2.87,4.34,4.76,5.01,0.1,0.351,0.646,0.122,0.434,0.054,0.333,2020-08-27
"Pirates",21,25,0.202,0.106,1.44,0.197,0.82,0.5,0.114,0.386,0.148,89,1.12,2.88,5.15,5.15,4.66,-0.2,0.267,0.51,0.129,0.383,0.086,0.429,2020-08-27
"Reds",18,18.2,0.284,0.108,0.48,0.209,0.739,0.372,0.116,0.512,0.045,84.7,0.96,2.89,3.08,4.66,3.89,0.3,0.308,0.608,0.156,0.383,0.045,0.295,2020-08-27
"Rangers",23,26.2,0.328,0.126,1.01,0.283,0.762,0.377,0.23,0.393,0.125,91.7,1.31,3.04,3.64,3.91,3.62,0.3,0.245,0.706,0.117,0.401,0.127,0.492,2020-08-27
"Blue Jays",32,41,0.224,0.132,0.22,0.278,0.701,0.402,0.159,0.439,0.021,90.5,1.32,3.29,3.51,5.4,4.86,0.8,0.257,0.58,0.117,0.403,0.037,0.358,2020-08-27
"Padres",21,24.1,0.276,0.071,0.37,0.279,0.703,0.419,0.258,0.323,0.05,84.5,1.03,3.33,2.62,3.67,3.43,0.5,0.294,0.745,0.103,0.438,0.032,0.242,2020-08-27
"Marlins",26,29.1,0.121,0.121,0.31,0.253,0.682,0.5,0.261,0.239,0.045,86.9,1.33,3.68,4.35,5.35,5.61,0.3,0.283,0.605,0.068,0.385,0.033,0.359,2020-08-27
"Royals",30,30,0.23,0.187,0.6,0.297,0.805,0.44,0.2,0.36,0.074,90.4,1.67,3.9,5.02,5.89,5.61,-0.2,0.257,0.54,0.107,0.389,0.066,0.434,2020-08-27
"Orioles",25,31.1,0.221,0.14,1.15,0.21,0.742,0.447,0.2,0.353,0.133,88.1,1.28,4.02,4.95,5.13,4.94,0.1,0.301,0.581,0.11,0.383,0.071,0.294,2020-08-27
"Angels",22,30.2,0.209,0.124,0.59,0.207,0.643,0.41,0.181,0.41,0.059,88.7,1.14,4.11,4.04,5.33,4.9,0.2,0.256,0.589,0.101,0.406,0.06,0.31,2020-08-27
"Twins",26,28.1,0.271,0.085,0.95,0.355,0.76,0.346,0.321,0.333,0.115,87.9,1.45,4.45,3.69,4.08,3.68,0.5,0.299,0.605,0.127,0.417,0.076,0.316,2020-08-27
"Nationals",23,21.2,0.226,0.104,0.42,0.377,0.691,0.338,0.265,0.397,0.037,88.9,1.75,4.98,3.24,5.04,4.46,0.5,0.332,0.575,0.152,0.475,0.043,0.386,2020-08-27
"Rockies",23,23,0.165,0.136,1.57,0.262,0.741,0.391,0.174,0.435,0.133,91.9,1.52,5.48,6.19,6.45,5.66,-0.1,0.249,0.583,0.113,0.439,0.159,0.435,2020-08-27
"Tigers",31,36.1,0.219,0.069,1.73,0.327,0.708,0.459,0.243,0.297,0.212,91.2,1.43,5.7,4.93,4.17,3.93,0.2,0.3,0.613,0.091,0.42,0.081,0.459,2020-08-27
"Phillies",23,20.1,0.202,0.087,1.33,0.423,0.556,0.514,0.292,0.194,0.214,89.8,2.07,5.75,4.37,3.78,4.07,0.2,0.3,0.587,0.096,0.407,0.095,0.5,2020-08-27
"Red Sox",20,24.2,0.261,0.09,1.82,0.358,0.688,0.368,0.309,0.324,0.227,86.5,1.58,5.84,4.69,3.78,3.83,0.2,0.344,0.658,0.132,0.397,0.069,0.292,2020-08-27
"Mets",7,9,0.15,0.15,0,0.259,0.571,0.481,0.185,0.333,0,88.6,1.44,6,4.19,6.12,5.91,0,0.318,0.5,0.12,0.337,0,0.481,2020-08-27
"Cubs",21,22.2,0.288,0.096,2.38,0.379,0.709,0.422,0.234,0.344,0.273,92.1,1.68,6.75,5.31,3.74,3.6,-0.1,0.344,0.567,0.138,0.378,0.156,0.531,2020-08-27
"Astros",25,26.2,0.213,0.134,1.69,0.333,0.659,0.402,0.268,0.329,0.185,88.1,1.8,7.09,5.52,5.03,4.96,-0.3,0.26,0.567,0.1,0.439,0.072,0.349,2020-08-27
"Diamondbacks",24,25.1,0.195,0.146,1.42,0.365,0.668,0.416,0.156,0.429,0.121,88,1.93,7.46,5.84,6.3,5.41,-0.3,0.304,0.496,0.105,0.413,0.09,0.346,2020-08-27
"Brewers",15,16.2,0.325,0.088,2.16,0.405,0.427,0.395,0.209,0.395,0.235,90.1,1.68,9.18,4.63,3.48,3.15,0.2,0.352,0.5,0.156,0.334,0.13,0.391,2020-08-27
"Yankees",6,6,0.233,0.067,4.5,0.389,0.385,0.286,0.286,0.429,0.333,89,2,13.5,8.36,4.75,4.03,-0.4,0.29,0.867,0.124,0.451,0.095,0.381,2020-08-27
"Athletics",18,20.2,0.238,0.088,0,0.189,1,0.377,0.208,0.415,0,86.8,0.82,0,2.51,4.57,4.11,0.6,0.302,0.65,0.132,0.439,0.019,0.283,2020-08-28
"Giants",20,18.1,0.208,0.091,0.49,0.314,0.894,0.423,0.192,0.385,0.05,89,1.31,0.98,3.63,5.02,4.46,0.2,0.303,0.532,0.093,0.429,0.058,0.481,2020-08-28
"Reds",19,21.1,0.265,0.12,0.84,0.163,0.93,0.38,0.12,0.5,0.08,85.8,0.94,1.69,3.75,4.79,4.26,0.3,0.296,0.614,0.138,0.399,0.059,0.294,2020-08-28
"Dodgers",26,25.2,0.286,0.051,1.05,0.194,0.696,0.557,0.148,0.295,0.167,88.6,0.78,2.1,3.11,2.95,2.93,0.5,0.398,0.633,0.14,0.423,0.046,0.262,2020-08-28
"Braves",15,17,0.192,0.096,0.53,0.25,0.833,0.447,0.149,0.404,0.053,89.1,1.18,2.12,4.07,5.46,4.71,0.1,0.272,0.548,0.087,0.378,0.122,0.388,2020-08-28
"Rays",22,23.2,0.177,0.125,0.76,0.215,0.714,0.462,0.262,0.277,0.111,86.4,1.18,2.28,4.37,4.74,5.14,0.1,0.338,0.615,0.131,0.44,0.06,0.328,2020-08-28
"White Sox",9,11.2,0.217,0.087,0.77,0.258,0.862,0.531,0.281,0.188,0.167,85.9,1.11,2.31,3.62,3.5,3.85,0.1,0.325,0.609,0.138,0.378,0.031,0.375,2020-08-28
"Indians",18,23.1,0.244,0.056,0.77,0.295,0.811,0.365,0.159,0.476,0.067,87.2,1.07,2.7,3.06,4.43,3.74,0.4,0.353,0.622,0.158,0.464,0.048,0.27,2020-08-28
"Rangers",19,22.2,0.327,0.129,0.4,0.288,0.743,0.392,0.255,0.353,0.056,90.3,1.28,2.78,2.84,3.8,3.66,0.4,0.256,0.723,0.122,0.374,0.038,0.434,2020-08-28
"Cardinals",21,24.2,0.154,0.115,1.09,0.194,0.62,0.419,0.149,0.432,0.094,88.5,1.18,2.92,5.06,5.98,5.5,-0.2,0.265,0.538,0.083,0.443,0.053,0.293,2020-08-28
"Padres",22,27.2,0.268,0.071,0,0.292,0.677,0.493,0.183,0.324,0,84.9,1.05,3.25,2.11,3.71,3.44,0.6,0.296,0.67,0.106,0.43,0.014,0.264,2020-08-28
"Angels",19,24,0.237,0.113,0.38,0.183,0.636,0.433,0.133,0.433,0.038,89.2,0.96,3.38,3.44,4.99,4.43,0.3,0.25,0.546,0.111,0.404,0.066,0.311,2020-08-28
"Orioles",21,26,0.223,0.143,1.04,0.197,0.772,0.464,0.174,0.362,0.12,88,1.23,3.46,4.85,5.2,4.96,0.1,0.273,0.563,0.103,0.402,0.072,0.261,2020-08-28
"Pirates",21,23.1,0.219,0.073,1.54,0.242,0.759,0.439,0.152,0.409,0.148,90.9,1.11,3.47,4.78,4.78,4.12,0,0.316,0.552,0.148,0.415,0.091,0.439,2020-08-28
"Marlins",26,29.1,0.121,0.121,0.31,0.253,0.682,0.5,0.261,0.239,0.045,86.9,1.33,3.68,4.35,5.35,5.61,0.3,0.283,0.605,0.068,0.385,0.033,0.359,2020-08-28
"Blue Jays",25,31.1,0.169,0.154,0.29,0.27,0.687,0.444,0.167,0.389,0.029,90.9,1.47,3.73,4.34,6.08,5.83,0.3,0.228,0.566,0.105,0.405,0.033,0.411,2020-08-28
"Royals",30,30,0.23,0.187,0.6,0.297,0.805,0.44,0.2,0.36,0.074,90.4,1.67,3.9,5.02,5.89,5.61,-0.2,0.257,0.54,0.107,0.389,0.066,0.434,2020-08-28
"Twins",23,25.1,0.299,0.094,0.71,0.369,0.733,0.318,0.348,0.333,0.091,88.2,1.46,4.62,3.23,3.88,3.5,0.7,0.291,0.59,0.126,0.411,0.06,0.299,2020-08-28
"Mariners",21,18.1,0.215,0.101,1.96,0.224,0.761,0.415,0.189,0.396,0.19,89.2,1.25,4.91,5.65,5.02,4.51,-0.2,0.261,0.646,0.125,0.377,0.132,0.377,2020-08-28
"Nationals",23,21.2,0.226,0.104,0.42,0.377,0.691,0.338,0.265,0.397,0.037,88.9,1.75,4.98,3.24,5.04,4.46,0.5,0.332,0.575,0.152,0.475,0.043,0.386,2020-08-28
"Tigers",27,30.1,0.221,0.076,1.48,0.306,0.722,0.456,0.256,0.289,0.192,92,1.35,5.04,4.61,4.12,3.99,0.1,0.288,0.595,0.088,0.419,0.1,0.489,2020-08-28
"Phillies",16,16.2,0.244,0.064,1.08,0.423,0.573,0.547,0.245,0.208,0.182,87.3,1.74,5.4,3.37,3.08,3.32,0.3,0.333,0.628,0.11,0.419,0.056,0.407,2020-08-28
"Mets",7,9,0.15,0.15,0,0.259,0.571,0.481,0.185,0.333,0,88.6,1.44,6,4.19,6.12,5.91,0,0.318,0.5,0.12,0.337,0,0.481,2020-08-28
"Red Sox",18,22.2,0.238,0.095,1.99,0.369,0.688,0.379,0.303,0.318,0.238,86.6,1.72,6.35,5.18,4.1,4.15,0,0.331,0.648,0.129,0.398,0.071,0.3,2020-08-28
"Rockies",20,19,0.143,0.154,1.89,0.293,0.732,0.403,0.194,0.403,0.16,92.7,1.84,6.63,7.09,6.89,6.2,-0.2,0.245,0.582,0.102,0.435,0.177,0.484,2020-08-28
"Cubs",21,22.2,0.288,0.096,2.38,0.379,0.709,0.422,0.234,0.344,0.273,92.1,1.68,6.75,5.31,3.74,3.6,-0.1,0.344,0.567,0.138,0.378,0.156,0.531,2020-08-28
"Astros",20,21.1,0.23,0.13,1.69,0.333,0.669,0.429,0.238,0.333,0.19,88.3,1.73,6.75,5.3,4.76,4.69,-0.1,0.254,0.55,0.101,0.437,0.078,0.375,2020-08-28
"Diamondbacks",21,21.1,0.19,0.143,1.27,0.375,0.637,0.409,0.152,0.439,0.103,87.8,1.97,8.02,5.68,6.47,5.43,-0.1,0.29,0.467,0.096,0.428,0.09,0.328,2020-08-28
"Brewers",18,19.2,0.287,0.117,2.29,0.412,0.567,0.34,0.245,0.415,0.227,89.2,1.88,8.69,5.43,4.28,3.93,0.1,0.319,0.532,0.153,0.337,0.125,0.375,2020-08-28
"Yankees",2,2,0.444,0,4.5,0.5,0.625,0.4,0.2,0.4,0.5,90.6,1.5,9,5.69,1.12,1.3,-0.1,0.25,0.778,0.171,0.429,0.2,0.2,2020-08-28
"Athletics",14,17,0.25,0.109,0,0.146,1,0.39,0.195,0.415,0,86.6,0.76,0,2.54,4.47,4.23,0.5,0.295,0.656,0.136,0.432,0.024,0.317,2020-08-29
"Giants",21,19.2,0.21,0.099,0.46,0.269,0.894,0.396,0.17,0.434,0.043,89.5,1.17,0.92,3.8,5.4,4.58,0.1,0.28,0.531,0.103,0.431,0.057,0.472,2020-08-29
"Indians",16,22.2,0.179,0.095,0.4,0.233,0.88,0.393,0.148,0.459,0.036,87.5,1.01,1.59,3.5,5.31,4.95,0.3,0.328,0.571,0.12,0.426,0.049,0.279,2020-08-29
"Rays",22,22.1,0.17,0.138,0.81,0.21,0.802,0.508,0.19,0.302,0.105,86.6,1.25,2.01,4.8,5.28,5.4,0,0.323,0.638,0.125,0.448,0.047,0.313,2020-08-29
"Braves",19,19.2,0.229,0.084,0.92,0.231,0.802,0.44,0.12,0.44,0.091,88.8,1.07,2.29,4.11,4.94,4.15,0.1,0.319,0.518,0.11,0.373,0.111,0.37,2020-08-29
"Orioles",22,25.2,0.278,0.139,1.05,0.203,0.821,0.41,0.197,0.393,0.125,89.4,1.17,2.45,4.24,4.53,4.32,0.2,0.277,0.556,0.12,0.398,0.081,0.306,2020-08-29
"White Sox",13,15.2,0.167,0.121,1.15,0.244,0.824,0.5,0.239,0.261,0.167,85.8,1.34,2.87,4.98,4.8,5.11,0,0.292,0.561,0.118,0.38,0.064,0.34,2020-08-29
"Padres",20,24,0.24,0.06,0,0.309,0.724,0.433,0.194,0.373,0,85.1,1.13,3,2.19,4.2,3.71,0.4,0.3,0.64,0.099,0.43,0.015,0.265,2020-08-29
"Reds",18,19,0.256,0.115,1.89,0.222,0.92,0.375,0.188,0.438,0.19,87.1,1.21,3.32,5.24,4.64,4.26,0,0.309,0.577,0.144,0.397,0.061,0.347,2020-08-29
"Mets",13,16,0.229,0.143,0,0.244,0.739,0.537,0.171,0.293,0,85.9,1.25,3.38,3.63,5.08,4.78,0.3,0.319,0.557,0.144,0.345,0,0.341,2020-08-29
"Rangers",18,18.1,0.376,0.118,0,0.39,0.714,0.366,0.317,0.317,0,91.7,1.42,3.44,1.66,3.03,3.04,0.5,0.267,0.718,0.124,0.392,0.024,0.463,2020-08-29
"Blue Jays",23,30.1,0.19,0.143,0.59,0.25,0.689,0.457,0.148,0.395,0.063,91.1,1.32,3.56,4.44,5.62,5.38,0.3,0.25,0.571,0.114,0.412,0.049,0.415,2020-08-29
"Pirates",19,22.1,0.25,0.054,1.61,0.241,0.722,0.387,0.194,0.419,0.154,90,1.03,3.63,4.4,4.32,3.59,0.2,0.347,0.576,0.166,0.401,0.081,0.419,2020-08-29
"Dodgers",26,24.2,0.262,0.068,1.46,0.262,0.67,0.538,0.185,0.277,0.222,88.8,1.14,3.65,3.96,3.26,3.35,0.2,0.382,0.583,0.137,0.421,0.058,0.29,2020-08-29
"Angels",17,22,0.191,0.112,0.41,0.186,0.575,0.407,0.136,0.458,0.037,89.1,1,4.09,3.87,5.65,5,0.2,0.229,0.551,0.092,0.419,0.083,0.3,2020-08-29
"Phillies",18,16.2,0.23,0.108,1.62,0.348,0.789,0.438,0.208,0.354,0.176,90.7,1.62,4.32,4.93,4.56,4.39,0.1,0.294,0.595,0.116,0.422,0.061,0.49,2020-08-29
"Royals",31,28.1,0.234,0.19,0.95,0.324,0.814,0.425,0.233,0.342,0.12,90,1.84,4.45,5.59,5.92,5.62,-0.4,0.27,0.526,0.112,0.377,0.081,0.419,2020-08-29
"Marlins",26,27.1,0.098,0.139,0.33,0.286,0.665,0.5,0.272,0.228,0.048,87,1.61,4.61,4.76,5.77,6.15,0.1,0.275,0.582,0.068,0.375,0.043,0.359,2020-08-29
"Twins",19,20.1,0.289,0.103,0.44,0.4,0.723,0.321,0.375,0.304,0.059,88.8,1.62,4.87,2.99,3.97,3.71,0.5,0.289,0.598,0.122,0.39,0.054,0.339,2020-08-29
"Nationals",23,22,0.191,0.1,0.41,0.382,0.69,0.307,0.253,0.44,0.03,88.5,1.86,5.32,3.51,5.81,4.92,0.4,0.314,0.564,0.134,0.472,0.039,0.364,2020-08-29
"Cardinals",23,28.2,0.137,0.099,1.26,0.316,0.66,0.439,0.204,0.357,0.114,88.9,1.64,5.34,5.21,5.76,5.4,-0.1,0.264,0.55,0.069,0.442,0.04,0.313,2020-08-29
"Mariners",19,16.2,0.215,0.127,2.7,0.25,0.818,0.408,0.204,0.388,0.263,89,1.56,5.94,7.39,5.69,4.86,-0.4,0.271,0.646,0.114,0.375,0.143,0.367,2020-08-29
"Red Sox",17,22.2,0.179,0.085,1.19,0.392,0.688,0.446,0.27,0.284,0.143,89.3,1.81,5.96,4.56,4.62,4.59,-0.1,0.286,0.66,0.131,0.435,0.065,0.312,2020-08-29
"Tigers",22,24.1,0.219,0.067,1.85,0.309,0.643,0.466,0.233,0.301,0.227,92.5,1.36,6.29,5.08,4.15,3.9,0,0.283,0.581,0.089,0.426,0.123,0.521,2020-08-29
"Brewers",19,21.2,0.309,0.124,2.49,0.327,0.625,0.377,0.208,0.415,0.273,90.3,1.57,7.06,5.68,4.04,3.78,0,0.305,0.505,0.156,0.367,0.145,0.4,2020-08-29
"Cubs",19,19.1,0.239,0.109,2.33,0.382,0.69,0.433,0.233,0.333,0.25,91.7,1.86,7.45,5.83,4.46,4.28,-0.2,0.317,0.609,0.115,0.387,0.117,0.5,2020-08-29
"Astros",16,18.1,0.23,0.115,1.96,0.34,0.606,0.386,0.246,0.368,0.19,88.1,1.75,7.85,5.48,4.85,4.52,-0.2,0.238,0.517,0.1,0.439,0.088,0.386,2020-08-29
"Rockies",21,19.1,0.155,0.144,1.86,0.361,0.642,0.385,0.246,0.369,0.167,93.1,2.07,8.84,6.97,6.67,5.89,-0.2,0.254,0.608,0.102,0.434,0.154,0.508,2020-08-29
"Diamondbacks",19,20.1,0.178,0.129,1.77,0.381,0.625,0.409,0.136,0.455,0.133,88.5,2.02,8.85,6.34,6.63,5.39,-0.2,0.258,0.465,0.085,0.441,0.119,0.358,2020-08-29
"Yankees",8,7,0.206,0.059,6.43,0.35,0.857,0.36,0.2,0.44,0.455,91.1,2,10.29,11.33,5.08,4.21,-0.5,0.303,0.559,0.127,0.433,0.12,0.48,2020-08-29
"Athletics",16,19.1,0.28,0.093,0,0.234,0.944,0.426,0.234,0.34,0,85.4,0.93,0.47,2.11,3.7,3.65,0.6,0.326,0.613,0.14,0.419,0.021,0.298,2020-08-30
"Giants",26,25.1,0.202,0.091,0.36,0.227,0.902,0.433,0.149,0.418,0.036,88.5,0.99,0.71,3.55,5.16,4.54,0.3,0.304,0.525,0.113,0.427,0.06,0.418,2020-08-30
