"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Braves",91,110,0.234,0.095,0.82,0.284,0.785,0.442,0.211,0.347,0.095,88.7,1.25,3.11,3.76,4.41,4.15,1.2,0.298,0.641,0.105,0.399,0.065,0.346,2020-08-27
"Blue Jays",101,118.2,0.266,0.119,0.61,0.281,0.712,0.395,0.196,0.409,0.066,89.1,1.26,3.19,3.41,4.5,4.18,2.4,0.284,0.541,0.127,0.391,0.056,0.356,2020-08-27
"Twins",99,119.1,0.269,0.075,1.28,0.298,0.815,0.365,0.228,0.407,0.134,86.8,1.2,3.39,3.91,4.11,3.61,1.8,0.3,0.637,0.132,0.436,0.079,0.326,2020-08-27
"Royals",109,108.2,0.248,0.116,1.33,0.31,0.779,0.406,0.215,0.379,0.144,90.2,1.46,3.73,4.75,4.8,4.32,-0.1,0.293,0.572,0.116,0.412,0.084,0.421,2020-08-27
"Rays",113,129.2,0.233,0.087,0.97,0.309,0.707,0.446,0.224,0.33,0.118,87.8,1.32,3.82,3.89,4.26,4.06,1.6,0.324,0.629,0.125,0.443,0.054,0.351,2020-08-27
"Yankees",70,84.2,0.264,0.102,0.85,0.275,0.706,0.473,0.212,0.314,0.113,87,1.24,3.83,3.6,3.99,3.87,1.1,0.312,0.647,0.115,0.39,0.053,0.327,2020-08-27
"Brewers",74,96,0.326,0.096,1.13,0.301,0.7,0.417,0.211,0.372,0.145,86.7,1.21,3.84,3.51,3.56,3.23,1.8,0.313,0.532,0.129,0.374,0.079,0.316,2020-08-27
"Cardinals",55,62.2,0.273,0.127,1.58,0.206,0.747,0.436,0.148,0.416,0.177,88.7,1.16,3.88,4.98,4.6,4.2,0,0.276,0.523,0.118,0.414,0.092,0.342,2020-08-27
"Orioles",104,125,0.251,0.113,1.01,0.251,0.704,0.464,0.207,0.328,0.132,88.7,1.22,3.89,4.22,4.4,4.19,1.2,0.28,0.569,0.106,0.413,0.068,0.363,2020-08-27
"Tigers",103,121,0.209,0.058,1.19,0.27,0.714,0.479,0.212,0.309,0.144,90.3,1.14,4.24,4.12,4.17,3.9,0.9,0.317,0.596,0.111,0.408,0.075,0.422,2020-08-27
"Mets",81,92.2,0.262,0.111,0.78,0.318,0.721,0.484,0.207,0.309,0.105,84.7,1.39,4.37,3.71,4.17,4.01,1,0.337,0.6,0.14,0.391,0.04,0.296,2020-08-27
"Nationals",91,95,0.236,0.103,1.23,0.313,0.733,0.423,0.235,0.342,0.14,88.5,1.47,4.64,4.39,4.5,4.25,0.7,0.322,0.577,0.128,0.434,0.072,0.349,2020-08-27
"Astros",93,105,0.219,0.143,1.2,0.314,0.723,0.396,0.221,0.383,0.121,88.5,1.68,4.71,5,5.4,5.06,0.1,0.251,0.559,0.105,0.432,0.078,0.368,2020-08-27
"Marlins",92,95.1,0.18,0.111,1.51,0.261,0.738,0.447,0.234,0.319,0.178,87.7,1.38,4.72,5.59,5.23,4.97,-0.8,0.294,0.589,0.086,0.391,0.085,0.377,2020-08-27
"Angels",113,123,0.223,0.096,0.95,0.284,0.625,0.396,0.205,0.399,0.092,89,1.32,4.76,4,4.85,4.36,1,0.272,0.582,0.102,0.424,0.064,0.358,2020-08-27
"Rangers",97,97.2,0.25,0.135,1.2,0.274,0.668,0.412,0.192,0.396,0.129,88.8,1.43,5.07,4.72,4.98,4.58,0.5,0.25,0.587,0.104,0.426,0.1,0.406,2020-08-27
"Cubs",80,86,0.269,0.109,1.67,0.307,0.705,0.415,0.245,0.341,0.205,90.6,1.43,5.34,4.8,4.13,3.98,0.3,0.317,0.582,0.128,0.386,0.108,0.446,2020-08-27
"Diamondbacks",96,102.1,0.228,0.114,1.67,0.308,0.737,0.426,0.193,0.382,0.168,88,1.54,5.36,5.29,5.01,4.52,-0.4,0.293,0.558,0.107,0.412,0.081,0.339,2020-08-27
"Giants",110,106.1,0.189,0.109,1.86,0.268,0.694,0.362,0.197,0.441,0.158,88.5,1.44,5.42,5.83,5.67,5.01,-1.7,0.285,0.59,0.089,0.426,0.075,0.324,2020-08-27
"Reds",69,74.2,0.299,0.127,1.45,0.262,0.603,0.385,0.201,0.413,0.162,87.7,1.3,5.42,4.57,4.39,3.92,0.5,0.289,0.596,0.134,0.373,0.072,0.378,2020-08-27
"Pirates",88,99,0.243,0.138,1.18,0.301,0.656,0.459,0.173,0.368,0.133,90.4,1.54,5.55,4.82,5.02,4.67,0.1,0.287,0.542,0.125,0.375,0.093,0.428,2020-08-27
"Padres",97,106.2,0.226,0.097,1.69,0.292,0.662,0.405,0.204,0.392,0.165,88.7,1.42,5.74,5.2,4.95,4.34,-0.1,0.288,0.667,0.11,0.438,0.074,0.386,2020-08-27
"Mariners",85,99.2,0.227,0.131,1.72,0.264,0.706,0.394,0.177,0.43,0.16,89.4,1.46,5.78,5.73,5.55,4.81,-0.6,0.242,0.575,0.107,0.41,0.087,0.39,2020-08-27
"Rockies",87,89,0.201,0.093,1.11,0.337,0.61,0.441,0.207,0.352,0.116,89.7,1.53,5.87,4.55,5,4.52,0.9,0.286,0.583,0.115,0.43,0.092,0.386,2020-08-27
"Red Sox",105,128.1,0.24,0.1,1.54,0.34,0.651,0.437,0.251,0.313,0.19,89,1.56,5.96,4.75,4.26,4.14,-0.2,0.3,0.612,0.112,0.42,0.077,0.389,2020-08-27
"Phillies",75,69.2,0.227,0.085,1.94,0.431,0.6,0.422,0.283,0.296,0.221,89.2,1.98,7.75,5.13,4.21,4.07,0.3,0.351,0.592,0.119,0.393,0.107,0.451,2020-08-27
"Athletics",86,104,0.269,0.086,0.69,0.249,0.892,0.405,0.191,0.405,0.075,89.5,1.05,1.82,3.11,4.08,3.71,2.3,0.308,0.636,0.137,0.432,0.048,0.375,2020-08-28
"Dodgers",112,115.1,0.258,0.081,0.7,0.24,0.808,0.524,0.185,0.291,0.106,87.3,1,1.95,3.24,3.65,3.59,1.9,0.348,0.599,0.11,0.442,0.03,0.311,2020-08-28
"Indians",77,79.2,0.289,0.072,0.79,0.275,0.77,0.368,0.212,0.42,0.086,87.8,1.03,2.82,3.15,3.97,3.36,1.5,0.309,0.585,0.133,0.443,0.066,0.321,2020-08-28
"Braves",87,104.2,0.233,0.098,0.86,0.286,0.78,0.428,0.217,0.355,0.097,88.7,1.29,3.27,3.88,4.53,4.24,1,0.297,0.635,0.103,0.398,0.068,0.358,2020-08-28
"Blue Jays",98,114.2,0.26,0.12,0.63,0.284,0.708,0.4,0.2,0.4,0.069,89.2,1.29,3.3,3.5,4.54,4.25,2.2,0.279,0.537,0.127,0.391,0.057,0.36,2020-08-28
"White Sox",84,90.2,0.256,0.074,0.79,0.292,0.754,0.457,0.261,0.282,0.116,87.7,1.17,3.38,3.32,3.64,3.59,1.4,0.326,0.578,0.131,0.403,0.048,0.355,2020-08-28
"Twins",95,115.1,0.267,0.078,1.25,0.3,0.808,0.371,0.232,0.397,0.133,86.6,1.21,3.43,3.89,4.09,3.65,1.8,0.3,0.636,0.131,0.434,0.078,0.324,2020-08-28
"Royals",103,102.2,0.255,0.115,1.23,0.316,0.769,0.402,0.221,0.377,0.135,89.9,1.47,3.68,4.5,4.68,4.24,0.2,0.294,0.569,0.114,0.411,0.075,0.407,2020-08-28
"Yankees",70,84.2,0.264,0.102,0.85,0.275,0.706,0.473,0.212,0.314,0.113,87,1.24,3.83,3.6,3.99,3.87,1.1,0.312,0.647,0.115,0.39,0.053,0.327,2020-08-28
"Orioles",104,125,0.251,0.113,1.01,0.251,0.704,0.464,0.207,0.328,0.132,88.7,1.22,3.89,4.22,4.4,4.19,1.2,0.28,0.569,0.106,0.413,0.068,0.363,2020-08-28
"Brewers",75,97.2,0.325,0.108,1.2,0.309,0.729,0.412,0.208,0.381,0.151,87,1.28,3.96,3.73,3.7,3.39,1.8,0.313,0.541,0.131,0.367,0.083,0.326,2020-08-28
"Rays",108,124.2,0.226,0.087,1.01,0.311,0.706,0.446,0.224,0.33,0.121,87.9,1.34,3.97,4,4.34,4.13,1.3,0.328,0.633,0.123,0.441,0.056,0.352,2020-08-28
"Cardinals",55,62.1,0.267,0.128,1.59,0.233,0.725,0.435,0.162,0.403,0.177,88.5,1.27,4.04,5.04,4.66,4.28,0,0.279,0.526,0.118,0.419,0.089,0.338,2020-08-28
"Mets",77,89.1,0.263,0.115,0.81,0.323,0.725,0.483,0.208,0.309,0.11,84.6,1.42,4.43,3.8,4.21,4.05,0.9,0.337,0.599,0.141,0.389,0.042,0.295,2020-08-28
"Tigers",98,115,0.205,0.06,1.25,0.275,0.71,0.477,0.208,0.315,0.147,90.4,1.18,4.46,4.27,4.29,3.98,0.6,0.315,0.591,0.11,0.405,0.078,0.429,2020-08-28
"Marlins",92,95.1,0.18,0.111,1.51,0.261,0.738,0.447,0.234,0.319,0.178,87.7,1.38,4.72,5.59,5.23,4.97,-0.8,0.294,0.589,0.086,0.391,0.085,0.377,2020-08-28
"Reds",69,74.2,0.301,0.13,1.21,0.257,0.632,0.409,0.193,0.398,0.143,87.6,1.27,4.82,4.26,4.33,3.95,0.7,0.29,0.602,0.134,0.382,0.062,0.373,2020-08-28
"Astros",90,100.1,0.225,0.14,1.26,0.312,0.716,0.378,0.227,0.395,0.124,88.7,1.64,4.84,5,5.35,4.96,0.1,0.257,0.566,0.106,0.432,0.083,0.376,2020-08-28
"Nationals",85,91,0.237,0.102,1.29,0.316,0.739,0.421,0.234,0.345,0.144,88.6,1.48,4.85,4.47,4.52,4.25,0.6,0.322,0.578,0.128,0.433,0.075,0.353,2020-08-28
"Angels",108,118,0.218,0.097,0.99,0.284,0.615,0.391,0.203,0.406,0.093,89.2,1.34,4.96,4.12,4.98,4.45,0.8,0.269,0.574,0.102,0.421,0.063,0.363,2020-08-28
"Rangers",94,93.2,0.254,0.136,1.25,0.275,0.66,0.412,0.185,0.403,0.133,88.6,1.44,5.19,4.75,4.96,4.55,0.4,0.252,0.581,0.105,0.421,0.104,0.398,2020-08-28
"Cubs",77,83,0.26,0.11,1.52,0.303,0.7,0.417,0.247,0.336,0.187,90.7,1.42,5.2,4.67,4.22,4.09,0.4,0.317,0.583,0.125,0.386,0.107,0.444,2020-08-28
"Pirates",88,99,0.245,0.126,1.18,0.297,0.655,0.444,0.178,0.378,0.127,90.2,1.47,5.27,4.64,4.92,4.48,0.4,0.296,0.553,0.13,0.377,0.085,0.419,2020-08-28
"Diamondbacks",94,101,0.222,0.115,1.69,0.308,0.737,0.426,0.193,0.382,0.168,88,1.56,5.44,5.4,5.11,4.61,-0.6,0.293,0.557,0.105,0.414,0.081,0.339,2020-08-28
"Giants",112,107,0.189,0.112,1.93,0.282,0.705,0.364,0.197,0.439,0.164,88.6,1.5,5.55,5.98,5.71,5.05,-1.8,0.281,0.585,0.089,0.424,0.08,0.34,2020-08-28
"Red Sox",101,122,0.242,0.102,1.55,0.341,0.654,0.427,0.254,0.319,0.188,88.7,1.57,5.9,4.75,4.28,4.15,-0.2,0.296,0.603,0.109,0.418,0.076,0.377,2020-08-28
"Padres",99,111,0.225,0.096,1.62,0.299,0.641,0.415,0.197,0.388,0.159,88.9,1.44,6,5.08,4.93,4.33,-0.2,0.29,0.659,0.11,0.437,0.073,0.39,2020-08-28
"Rockies",84,85,0.195,0.096,1.16,0.341,0.611,0.433,0.211,0.356,0.118,89.9,1.58,6.04,4.73,5.16,4.65,0.7,0.285,0.581,0.112,0.427,0.095,0.392,2020-08-28
"Mariners",90,99.1,0.231,0.133,1.72,0.273,0.69,0.404,0.175,0.422,0.164,89.3,1.5,6.07,5.73,5.49,4.78,-0.7,0.242,0.58,0.111,0.405,0.084,0.385,2020-08-28
"Phillies",75,69.2,0.227,0.085,1.94,0.431,0.6,0.422,0.283,0.296,0.221,89.2,1.98,7.75,5.13,4.21,4.07,0.3,0.351,0.592,0.119,0.393,0.107,0.451,2020-08-28
"Athletics",84,100,0.269,0.085,0.72,0.241,0.916,0.413,0.179,0.409,0.078,89.7,1.02,1.62,3.15,4.1,3.7,2.1,0.306,0.631,0.132,0.433,0.051,0.385,2020-08-29
"Indians",77,83.2,0.286,0.076,0.75,0.269,0.825,0.371,0.213,0.416,0.083,87.5,1.02,2.37,3.14,3.99,3.44,1.6,0.317,0.584,0.131,0.438,0.059,0.304,2020-08-29
"Dodgers",107,107.2,0.253,0.079,0.84,0.252,0.786,0.529,0.189,0.282,0.127,87.3,1.05,2.42,3.43,3.64,3.59,1.6,0.341,0.592,0.108,0.443,0.035,0.31,2020-08-29
"Blue Jays",97,113.2,0.262,0.117,0.71,0.285,0.726,0.396,0.193,0.411,0.077,89.2,1.28,3.17,3.58,4.53,4.2,2,0.281,0.535,0.128,0.394,0.061,0.358,2020-08-29
"Braves",90,107.2,0.236,0.098,0.92,0.282,0.778,0.42,0.212,0.369,0.102,88.6,1.27,3.26,3.96,4.57,4.22,0.9,0.307,0.627,0.105,0.395,0.07,0.362,2020-08-29
"White Sox",86,92.2,0.246,0.079,0.87,0.289,0.75,0.449,0.264,0.287,0.123,87.7,1.21,3.5,3.58,3.84,3.78,1.3,0.32,0.575,0.129,0.402,0.054,0.353,2020-08-29
"Twins",91,111.1,0.259,0.08,1.29,0.302,0.806,0.374,0.232,0.394,0.137,86.9,1.25,3.56,4.04,4.19,3.76,1.5,0.299,0.631,0.129,0.433,0.08,0.322,2020-08-29
"Orioles",104,126.2,0.256,0.109,1.07,0.247,0.712,0.457,0.207,0.336,0.138,88.9,1.18,3.69,4.19,4.31,4.09,1.2,0.281,0.565,0.109,0.414,0.07,0.367,2020-08-29
"Rays",106,124,0.228,0.084,1.02,0.302,0.728,0.451,0.22,0.329,0.123,87.9,1.29,3.7,4,4.3,4.07,1.3,0.33,0.633,0.125,0.438,0.051,0.347,2020-08-29
"Royals",105,102,0.255,0.119,1.24,0.326,0.77,0.401,0.238,0.361,0.14,89.9,1.53,3.79,4.54,4.65,4.28,0.1,0.299,0.566,0.116,0.408,0.075,0.409,2020-08-29
"Mets",79,93.1,0.269,0.114,0.68,0.312,0.751,0.49,0.212,0.299,0.097,84.9,1.35,3.86,3.6,4.11,3.96,1.3,0.333,0.605,0.145,0.386,0.037,0.29,2020-08-29
"Brewers",74,98,0.325,0.109,1.29,0.309,0.734,0.414,0.207,0.379,0.163,87.4,1.3,4.04,3.88,3.71,3.41,1.6,0.311,0.539,0.13,0.369,0.087,0.338,2020-08-29
"Yankees",73,87.1,0.254,0.098,1.24,0.279,0.709,0.469,0.212,0.32,0.156,87.4,1.29,4.33,4.19,4.1,3.93,0.5,0.317,0.635,0.115,0.395,0.058,0.353,2020-08-29
"Reds",69,74.2,0.308,0.124,1.33,0.245,0.641,0.405,0.202,0.393,0.162,87.3,1.21,4.58,4.28,4.12,3.79,0.7,0.3,0.603,0.14,0.381,0.063,0.356,2020-08-29
"Angels",103,115.1,0.22,0.095,0.94,0.279,0.634,0.381,0.21,0.408,0.088,89.1,1.29,4.6,4.01,4.93,4.4,0.9,0.271,0.577,0.102,0.418,0.066,0.361,2020-08-29
"Tigers",94,111,0.21,0.061,1.3,0.285,0.71,0.473,0.21,0.317,0.151,90.6,1.23,4.62,4.31,4.28,3.95,0.6,0.316,0.591,0.111,0.402,0.078,0.439,2020-08-29
"Marlins",96,97.1,0.182,0.112,1.48,0.269,0.735,0.45,0.239,0.311,0.178,87.6,1.42,4.81,5.54,5.19,4.95,-0.8,0.293,0.593,0.087,0.39,0.086,0.375,2020-08-29
"Cubs",75,81.1,0.256,0.099,1.44,0.299,0.72,0.432,0.234,0.333,0.176,90.5,1.36,4.87,4.46,4.13,3.98,0.4,0.321,0.591,0.123,0.393,0.098,0.433,2020-08-29
"Nationals",86,91.1,0.224,0.103,1.28,0.321,0.741,0.407,0.241,0.352,0.137,88.6,1.53,4.93,4.58,4.74,4.42,0.4,0.32,0.572,0.125,0.431,0.073,0.353,2020-08-29
"Rangers",94,93.2,0.258,0.137,1.25,0.27,0.668,0.4,0.188,0.413,0.131,89.1,1.42,5,4.7,4.93,4.52,0.5,0.251,0.593,0.105,0.424,0.11,0.407,2020-08-29
"Astros",86,93,0.227,0.144,1.26,0.327,0.72,0.383,0.233,0.383,0.127,89.2,1.72,5.13,5.04,5.34,4.99,0,0.26,0.564,0.107,0.427,0.089,0.389,2020-08-29
"Cardinals",56,66.1,0.244,0.125,1.76,0.28,0.692,0.427,0.197,0.376,0.194,89,1.46,5.16,5.47,4.87,4.49,-0.1,0.28,0.542,0.106,0.411,0.088,0.365,2020-08-29
"Diamondbacks",90,100.1,0.224,0.106,1.7,0.308,0.74,0.437,0.184,0.379,0.171,88,1.51,5.29,5.28,4.96,4.46,-0.4,0.292,0.561,0.103,0.419,0.085,0.336,2020-08-29
"Pirates",88,98.2,0.242,0.122,1.28,0.292,0.65,0.441,0.188,0.371,0.139,90.2,1.46,5.38,4.75,4.88,4.46,0.3,0.299,0.555,0.13,0.379,0.08,0.416,2020-08-29
"Giants",112,105,0.195,0.108,1.89,0.276,0.697,0.359,0.192,0.449,0.157,88.6,1.46,5.49,5.83,5.68,4.93,-1.6,0.286,0.578,0.091,0.424,0.076,0.337,2020-08-29
"Padres",99,111.1,0.227,0.098,1.37,0.301,0.654,0.421,0.192,0.387,0.136,88.5,1.43,5.58,4.74,4.92,4.33,0.3,0.292,0.657,0.11,0.434,0.064,0.38,2020-08-29
"Red Sox",99,123,0.228,0.101,1.54,0.334,0.65,0.432,0.249,0.319,0.183,88.9,1.56,5.93,4.85,4.43,4.3,-0.3,0.292,0.609,0.11,0.421,0.074,0.373,2020-08-29
"Mariners",87,95.1,0.237,0.138,1.7,0.27,0.696,0.405,0.162,0.432,0.161,89.1,1.5,6.04,5.78,5.59,4.78,-0.7,0.248,0.582,0.113,0.399,0.081,0.386,2020-08-29
"Rockies",85,86.2,0.191,0.094,1.14,0.355,0.584,0.435,0.214,0.351,0.116,89.9,1.63,6.54,4.67,5.13,4.66,0.7,0.285,0.588,0.11,0.43,0.095,0.392,2020-08-29
"Phillies",81,75,0.227,0.09,2.04,0.415,0.62,0.412,0.267,0.321,0.218,89.5,1.93,7.44,5.36,4.42,4.18,0.2,0.347,0.592,0.121,0.39,0.106,0.455,2020-08-29
"Athletics",89,105.2,0.266,0.082,0.68,0.251,0.913,0.415,0.189,0.396,0.075,89.4,1.04,1.62,3.09,4.06,3.7,2.3,0.31,0.626,0.131,0.431,0.047,0.378,2020-08-30
"Indians",81,88.2,0.282,0.08,0.71,0.264,0.826,0.376,0.211,0.413,0.08,87.1,1.02,2.33,3.19,4.08,3.53,1.7,0.314,0.578,0.128,0.436,0.06,0.298,2020-08-30
"Dodgers",108,109,0.251,0.078,0.83,0.258,0.785,0.54,0.186,0.274,0.128,87.6,1.06,2.39,3.44,3.63,3.56,1.6,0.339,0.598,0.111,0.447,0.038,0.318,2020-08-30
"Blue Jays",97,112,0.267,0.117,0.72,0.282,0.725,0.399,0.194,0.406,0.08,89.4,1.27,3.13,3.56,4.46,4.14,2,0.282,0.527,0.13,0.393,0.063,0.371,2020-08-30
"Braves",89,109,0.235,0.097,0.91,0.278,0.779,0.418,0.205,0.377,0.098,88.7,1.26,3.22,3.96,4.63,4.22,0.9,0.309,0.627,0.106,0.396,0.066,0.354,2020-08-30
"Orioles",101,124,0.26,0.11,1.02,0.238,0.712,0.459,0.197,0.344,0.13,88.7,1.15,3.56,4.1,4.31,4.06,1.3,0.281,0.559,0.11,0.415,0.066,0.353,2020-08-30
"Rays",109,126,0.231,0.082,1,0.297,0.724,0.454,0.218,0.328,0.123,88,1.25,3.64,3.91,4.21,3.99,1.5,0.329,0.63,0.124,0.441,0.051,0.345,2020-08-30
"Mets",81,94,0.264,0.12,0.67,0.308,0.755,0.492,0.217,0.291,0.099,85,1.37,3.83,3.68,4.17,4.09,1.3,0.326,0.599,0.137,0.379,0.037,0.295,2020-08-30
"Royals",106,102,0.249,0.12,1.15,0.331,0.754,0.409,0.242,0.349,0.133,89.6,1.56,3.88,4.49,4.68,4.36,0.2,0.302,0.567,0.114,0.408,0.07,0.404,2020-08-30
"Twins",94,113.1,0.261,0.08,1.43,0.303,0.784,0.378,0.23,0.391,0.151,87.2,1.27,3.89,4.21,4.17,3.74,1.3,0.3,0.632,0.129,0.432,0.088,0.325,2020-08-30
"Brewers",79,102,0.315,0.122,1.24,0.3,0.737,0.426,0.203,0.371,0.159,87.2,1.33,4.06,4.04,3.92,3.69,1.3,0.305,0.533,0.128,0.365,0.083,0.328,2020-08-30
"White Sox",91,97.1,0.241,0.077,1.11,0.298,0.731,0.436,0.275,0.289,0.152,88,1.26,4.07,3.91,3.87,3.81,1,0.319,0.578,0.129,0.406,0.058,0.365,2020-08-30
"Angels",103,116,0.219,0.093,0.93,0.269,0.646,0.374,0.21,0.416,0.086,89.2,1.25,4.34,3.99,4.96,4.41,0.9,0.27,0.583,0.104,0.417,0.063,0.358,2020-08-30
"Tigers",93,110.2,0.208,0.064,1.3,0.276,0.725,0.473,0.203,0.324,0.15,90.6,1.2,4.39,4.35,4.33,4.01,0.6,0.317,0.586,0.107,0.4,0.079,0.435,2020-08-30
"Yankees",72,84,0.249,0.096,1.29,0.281,0.71,0.466,0.22,0.314,0.162,87.6,1.31,4.39,4.27,4.12,3.96,0.3,0.308,0.631,0.112,0.4,0.059,0.356,2020-08-30
"Reds",74,79.1,0.305,0.127,1.25,0.25,0.651,0.414,0.194,0.392,0.151,87.2,1.24,4.42,4.21,4.18,3.86,0.7,0.296,0.598,0.14,0.38,0.059,0.342,2020-08-30
"Cardinals",61,73.1,0.247,0.128,1.6,0.269,0.702,0.421,0.195,0.384,0.178,88.8,1.4,4.66,5.22,4.84,4.5,0.1,0.283,0.547,0.108,0.411,0.082,0.354,2020-08-30
"Giants",112,105,0.191,0.109,1.8,0.26,0.74,0.354,0.188,0.458,0.149,88.3,1.38,4.8,5.72,5.71,5,-1.5,0.293,0.565,0.094,0.419,0.074,0.326,2020-08-30
"Cubs",80,86,0.265,0.11,1.36,0.303,0.725,0.441,0.231,0.328,0.173,90.2,1.4,4.81,4.39,4.11,4.01,0.5,0.326,0.591,0.124,0.387,0.095,0.424,2020-08-30
"Nationals",84,88.2,0.225,0.106,1.12,0.322,0.732,0.421,0.238,0.341,0.124,88.3,1.53,4.87,4.38,4.7,4.43,0.7,0.315,0.57,0.128,0.431,0.064,0.335,2020-08-30
"Marlins",99,99.1,0.183,0.114,1.45,0.27,0.727,0.451,0.237,0.312,0.174,87.6,1.43,4.89,5.52,5.21,4.98,-0.8,0.293,0.589,0.088,0.39,0.084,0.37,2020-08-30
"Astros",89,96,0.234,0.144,1.22,0.323,0.722,0.387,0.234,0.379,0.127,89.3,1.68,4.97,4.91,5.2,4.9,0.2,0.263,0.571,0.112,0.427,0.088,0.388,2020-08-30
"Rangers",97,96.2,0.26,0.142,1.3,0.272,0.67,0.401,0.186,0.413,0.137,89.2,1.45,5.12,4.81,4.96,4.56,0.4,0.25,0.596,0.103,0.424,0.107,0.407,2020-08-30
"Diamondbacks",91,102,0.228,0.107,1.68,0.314,0.748,0.424,0.199,0.377,0.17,88,1.53,5.21,5.2,4.9,4.41,-0.3,0.292,0.557,0.102,0.417,0.08,0.338,2020-08-30
"Padres",100,112.1,0.229,0.094,1.36,0.303,0.673,0.43,0.192,0.378,0.139,88.3,1.41,5.37,4.65,4.78,4.25,0.3,0.295,0.657,0.109,0.434,0.064,0.373,2020-08-30
"Pirates",92,101.2,0.24,0.12,1.42,0.291,0.642,0.443,0.184,0.372,0.152,90.1,1.47,5.67,4.96,4.91,4.45,0,0.298,0.557,0.131,0.38,0.081,0.412,2020-08-30
"Red Sox",102,126.1,0.228,0.106,1.5,0.332,0.66,0.436,0.241,0.322,0.176,89.2,1.57,5.77,4.83,4.49,4.36,-0.2,0.289,0.608,0.111,0.423,0.072,0.378,2020-08-30
"Mariners",88,96,0.226,0.146,1.78,0.285,0.686,0.414,0.157,0.429,0.165,89.2,1.63,6.66,6.17,5.91,5.03,-0.9,0.242,0.583,0.109,0.396,0.078,0.384,2020-08-30
"Rockies",88,88.2,0.194,0.094,1.12,0.362,0.577,0.433,0.224,0.343,0.116,89.9,1.65,6.7,4.6,5.05,4.63,0.8,0.286,0.586,0.111,0.432,0.097,0.391,2020-08-30
"Phillies",83,77,0.225,0.091,1.99,0.409,0.626,0.414,0.265,0.321,0.213,89.5,1.91,7.25,5.32,4.45,4.21,0.2,0.346,0.584,0.122,0.391,0.103,0.456,2020-08-30
"Athletics",86,102,0.267,0.081,0.71,0.249,0.908,0.419,0.185,0.396,0.078,89.2,1.03,1.68,3.1,4.03,3.67,2.2,0.313,0.626,0.134,0.429,0.049,0.37,2020-08-31
"Dodgers",107,111,0.253,0.068,0.81,0.245,0.81,0.542,0.181,0.278,0.125,87.4,0.98,2.35,3.31,3.53,3.42,1.7,0.34,0.61,0.113,0.45,0.038,0.312,2020-08-31
"Indians",80,86.2,0.282,0.079,0.83,0.265,0.811,0.386,0.205,0.41,0.093,87.4,1.03,2.6,3.32,4.03,3.51,1.6,0.315,0.584,0.128,0.435,0.066,0.297,2020-08-31
"Braves",91,111,0.231,0.094,0.97,0.265,0.792,0.422,0.193,0.385,0.103,89.1,1.21,3.08,4.08,4.69,4.23,0.9,0.304,0.632,0.105,0.402,0.072,0.366,2020-08-31
"Blue Jays",100,116,0.264,0.115,0.7,0.284,0.728,0.405,0.187,0.408,0.076,88.9,1.27,3.1,3.52,4.47,4.15,2.1,0.287,0.526,0.13,0.392,0.06,0.366,2020-08-31
"Mets",83,97,0.251,0.123,0.84,0.289,0.755,0.482,0.212,0.306,0.115,85.4,1.36,3.43,4.1,4.44,4.29,0.8,0.324,0.614,0.131,0.379,0.043,0.294,2020-08-31
"Orioles",100,123,0.248,0.113,0.95,0.242,0.697,0.458,0.204,0.339,0.12,88.7,1.2,3.73,4.13,4.45,4.24,1.2,0.279,0.562,0.108,0.413,0.065,0.359,2020-08-31
"Twins",91,111.1,0.266,0.079,1.46,0.305,0.786,0.365,0.236,0.399,0.153,87.4,1.27,3.88,4.2,4.14,3.69,1.2,0.296,0.629,0.128,0.434,0.09,0.337,2020-08-31
"Rays",107,125,0.23,0.084,1.01,0.293,0.708,0.451,0.221,0.328,0.124,87.9,1.25,3.89,4,4.29,4.05,1.4,0.323,0.63,0.12,0.441,0.057,0.35,2020-08-31
"Brewers",82,106,0.314,0.118,1.19,0.298,0.736,0.435,0.202,0.363,0.156,87,1.31,3.99,3.94,3.86,3.64,1.4,0.309,0.537,0.131,0.369,0.079,0.329,2020-08-31
"Royals",106,101,0.253,0.122,1.25,0.337,0.746,0.404,0.245,0.35,0.144,89.6,1.59,4.1,4.65,4.7,4.34,0,0.303,0.567,0.115,0.408,0.071,0.409,2020-08-31
"White Sox",94,98.2,0.238,0.085,1.19,0.305,0.739,0.435,0.277,0.288,0.163,88,1.33,4.2,4.1,3.95,3.94,0.8,0.314,0.585,0.127,0.408,0.06,0.372,2020-08-31
"Tigers",94,113.2,0.209,0.063,1.27,0.278,0.732,0.466,0.204,0.33,0.143,90.6,1.2,4.28,4.26,4.33,4,0.7,0.317,0.586,0.107,0.401,0.079,0.426,2020-08-31
"Angels",98,110.2,0.229,0.09,0.98,0.277,0.655,0.382,0.204,0.414,0.092,89.4,1.25,4.31,3.91,4.77,4.24,1,0.274,0.579,0.108,0.418,0.067,0.362,2020-08-31
"Cubs",82,89.2,0.285,0.117,1.2,0.296,0.737,0.434,0.235,0.332,0.16,89.8,1.35,4.42,4.08,3.96,3.9,0.8,0.329,0.585,0.13,0.374,0.088,0.412,2020-08-31
